A,B,C,figure
-29.18372068728297,33.822221453792594,60.32347342361001,1
59.7451467628745,-82.67687846397604,61.160822547916666,0
-34.16695141332869,-78.75674512074099,-45.38468202048666,2
-59.29342079932694,41.06542421606488,-7.110270597106917,2
-67.17044313482768,-96.9757731844519,-24.72847300267624,1
73.05162075257272,71.69194263978932,32.37732597778566,0
7.394097587696734,60.09258576388723,-51.261336898925826,1
-14.927744698488837,18.33607042308749,-5.630647585272195,2
-23.363536006326697,34.21172002677966,-12.524236344980146,2
14.093716197410842,7.721337574659671,1.057546730521009,2
-92.88831160123341,-43.912021661354615,-5.189742426004201,2
-32.67969302002662,-75.43254498698082,-77.287727623393,0
63.45328460689953,97.21000478846733,69.74973512214316,0
93.63598053171114,-92.91755308429093,80.95643829921389,0
46.91659124907184,-47.53404219639252,12.039904793664672,2
83.94067742396828,69.34916548954072,14.323528537316953,2
-62.796726067833376,75.41057287915072,-90.18105209581546,0
74.55207125199851,91.29161646736836,27.947443636590005,2
31.461372539207815,-8.935202072774516,0.6344115786892198,2
50.71556953720082,86.21637244716072,12.56852659433794,1
-69.3145695779069,-73.93284542884018,62.81052567203349,1
44.65040019378446,91.99216529632301,93.80696957414608,0
18.785568296513077,-73.10949030335871,-57.224406083831035,1
92.99667368144188,-80.79112860661948,17.546881525811706,2
47.63258919284945,68.79859947989351,61.624209843303845,0
-21.11331122527558,62.33658062591897,-46.01184109245489,2
-92.75408802452962,-78.04130344374805,86.0125095402527,1
-35.007330885821204,-19.499895315806427,37.752669156612285,1
39.697724120619796,-52.38802771897622,55.313280027161255,0
-77.48589722049269,33.21783454490773,51.131040500265755,1
50.50790471910469,20.5726750539053,82.10666331026073,0
-78.60753823058504,-61.14734983292942,-73.36933079225275,0
-5.745613933430121,-37.77819910350133,-62.099209242020784,2
43.123907404015256,70.60152933396364,-99.08688162867077,1
12.276335869901402,4.149325505744429,88.6986526738589,0
36.83590331013028,-69.38598268436621,6.358042962759058,1
71.19049331572745,-21.49538817710699,1.622589236863857,2
-64.40203575178798,72.03524342955296,-20.14329296962826,2
-8.495037456281196,22.51161445941929,33.00813994326555,1
-0.7686016220344953,-92.69390712468962,77.85962784809698,1
-11.049785503677327,90.94981252165263,-13.96217628758076,1
-16.81521581379046,39.47101634700991,-0.8621444399219911,1
-75.56206695893881,54.94333552038097,-45.057983696917624,0
15.762113546663485,18.762841506150195,-38.817590727301685,1
96.32560016677755,7.936905239978671,-64.25827651446063,1
99.3896405747258,46.00288653275143,5.323154297338703,2
65.31859558358249,-73.56566661648047,-32.809390574645406,1
48.041414066942906,54.1976880047165,31.138266519771463,0
15.98021215075751,89.30389829540985,124.7665890715171,2
63.2654130785007,80.69728700739367,25.733065720575524,2
-44.63078851843101,-38.324909699471775,-52.20530068190548,0
70.24339240243702,-93.40403796464089,31.05030241889839,2
99.18750771332927,92.31983549319159,77.31613768044289,0
-22.506718312885994,-80.50499574789109,-6.297802276715771,1
-76.72781354989542,4.952957016767371,-86.23227997547629,0
72.39417890771463,-10.635950865441202,5.661938785443894,0
29.84162549214517,94.1043348409726,-43.17795151815476,1
88.99620582442262,17.881822554881694,22.05085335169595,0
49.31294451724139,-13.02672011575055,0.8602986428582106,2
7.0535326493971695,-37.098478427531354,-50.58803934743159,1
84.22225613230603,-24.724016813778803,1.8144758745471998,2
-80.02461969309195,-10.829118623252668,-0.3663554122663359,2
86.24970577499113,-19.088124003326982,1.0561093359463845,2
58.9065500529785,39.86262359596097,6.743854284982515,2
59.84358567843927,-93.41253592981751,-42.44856513604758,1
-93.3049616223857,54.948759566899184,-13.01288725653285,0
27.81378281217752,50.584356699108156,-10.619865715717623,1
-25.944430092052656,21.190862197973587,-68.21951211528274,0
-89.69661599482171,-44.7923252148468,-5.592051539236523,2
-43.25291608073911,-5.873119312579476,-46.40864741071964,0
-86.51855862757023,93.64009733563853,-61.77983826470268,0
1.0688434000497296,-11.186371002634047,29.268762898931165,2
-96.28357099326921,-88.48702986824509,-65.98886932684556,0
22.044207001176375,26.990707439408297,-90.35766381585226,1
-80.8325861748607,78.74941574714077,-19.17998289421522,2
-11.254764256095768,87.70182479102965,-72.25413363055885,1
59.28433527302818,48.23002641523283,9.809233068487941,2
-66.43096449469192,-16.179295945704865,81.34189059632197,1
-3.0638828039826365,-77.45863859962185,-14.56457919587703,1
-19.70676519120262,62.28069760100459,-79.55857356975002,0
-27.552228042253617,39.330148108423316,-16.48140815739572,0
-10.08850969771278,-91.95753417762593,-85.9012771008717,1
-54.45289310106034,47.34910738529305,-30.143444553048155,0
16.62871287100745,47.46675106795635,-25.21632223323917,1
68.5082996775601,62.31717108045672,46.46306442693529,0
-6.0080015877456105,33.881288897116036,95.75438631673038,1
14.168169935228164,-88.73087154001034,138.92350953304378,2
-13.423998355874488,-10.731111898660586,-2.1446062404198103,2
80.976742379612,8.164974814942937,0.20582086834304889,2
79.2133154373578,-13.04741073390116,74.6799444306657,0
-75.01245110417231,-20.609207439525477,62.27993700844627,1
-31.222207816677923,56.702743979652354,-77.11127888325029,0
11.647486009790114,60.13594010542499,5.421672893980812,1
-53.258442174954055,-61.33795181022332,-19.774169990716857,0
80.65436756997616,-59.80051372470334,96.03040039104948,0
67.27512136434623,28.06515861932934,-55.95925346496173,1
57.18163833377079,7.081810481788992,0.21926636399974062,2
-66.43110747972807,36.496730287878506,-99.29091475637692,0
-97.3392966001275,-7.358356846979078,-28.888186761315524,0
87.7322127017948,92.22056185454582,85.00009632844359,0
-31.53916475587573,-0.5299581364572248,-0.0022262449606000683,2
98.61231780028993,-96.92499945933348,-27.535009068002836,1
28.45942905214801,-2.740266662048313,95.16665736035011,0
-54.847929643340265,76.70421975015606,-36.09606021447629,0
-20.33227723117423,65.71327979240488,-70.65425936581863,0
41.29133342774605,-60.41660361703476,-71.24382022691714,1
2.0113759987234516,-86.96329805320313,-18.80904336534182,1
-51.06342476123804,74.51272076772975,59.780049289258756,1
-40.67758112976267,-0.8554289238424104,-89.64418439867849,0
68.78186118857067,82.97766550198679,66.2739762049842,0
32.06095843599667,-48.56891476228651,61.5137838727413,0
-46.333820232592046,-20.914699873258556,-2.3601802559806466,2
15.199117813330034,-33.28034293693267,18.217853818931285,2
72.62633198892024,-73.31958263183971,31.505345044099926,0
-84.91975157186987,10.566474749157223,-0.3286938155079401,2
-94.90362422592031,22.019384888644396,-1.2772254875115634,2
12.897091275502731,-23.20181760070203,-4.8550355030467784,1
-57.89119623941623,-14.1254427973563,92.89343032386572,1
24.603290216756804,-8.917810105604815,0.8080965632948444,2
87.96849954096731,39.12985186485881,84.59752307726558,0
42.37731555733987,81.72537455330757,39.402194063243265,2
-35.13131686886328,-45.54092282349804,-14.75873833136867,2
75.16197644037362,67.04133287647699,14.94951479030137,2
-40.08442559806675,61.829639065603374,-91.78079072408103,0
-39.85907139039353,-92.74811312506674,-53.953919322449416,2
2.9285084470200786,17.848674489652993,-33.4507072815279,1
49.846719964211815,11.227170104117306,-98.5099841127919,1
48.83715759514334,12.886346395357023,60.65108632353986,0
-77.31497764462911,-95.9754779965918,12.539451582299549,1
48.787048167329175,-69.51089664608085,53.428807085161964,0
-94.42690450848697,-53.86917916560494,14.253665929968179,1
-55.1066123196579,-95.04938417674185,-98.50633645101622,0
54.92139898549095,-49.8237382574515,72.01614622321404,0
-30.867813777061443,69.92289899659892,25.263694458163116,1
-53.88579194220997,-83.25531444936752,-32.158047298890594,2
54.48509776421352,21.621826460291004,59.00224660002516,0
-73.62959236740949,41.583492535086975,41.81442271302606,1
61.64633279819682,-75.66088528694807,52.033497866851576,0
89.00703274609296,29.688646142191033,-46.804121783555416,1
9.080640048273736,-2.366287981287684,0.15415540040734776,2
49.72368176099474,4.211502347099156,-60.566435398775376,1
-64.52685395499572,46.78892978555754,-67.55562802416031,0
-87.22029225193538,98.21098226262873,-50.42609192892109,0
93.00245050445943,-93.78625874841727,-81.84050198534504,1
-18.75930151394516,-38.40555272188564,85.37915187029441,1
90.32630159699971,-54.13278880947625,8.110480481547505,2
-39.93778476382626,80.18601765931692,81.25000624434463,1
-69.57448683641246,-69.28713020212473,-83.12064186124846,0
84.0386286969561,-79.38518543927044,36.73613239216206,0
-56.17083248926655,29.072783754499085,-97.12702406568712,0
-53.603496826931995,-65.32806433265645,-19.904279767562908,2
-53.40053078917737,3.458882436221984,-0.056010059875798233,2
-52.978635860151016,-8.059983311726398,93.15365192557209,1
-59.62176276207389,26.297320874160505,-25.616648682507375,0
87.30786071293537,-10.453721011783855,0.31291650631413453,2
-86.06051962778784,-81.29873584162559,-19.200106152137092,2
-26.578753642454828,-1.564390573149808,-68.62871348133137,0
4.8850441077086515,88.65175771526188,-4.3175865453233655,1
-47.962199003291175,-33.381390466557065,-58.927463600140406,0
-22.113680867785817,66.73179542961628,36.305001943932126,1
68.35144943130501,83.6049353356726,7.961779283761629,1
68.55185629282775,-22.067088938152096,21.3517451426642,0
-56.9938529887964,-75.927011828718,-25.287424971827765,2
-56.27867096394996,-98.94376589414173,-46.37938006074669,0
-20.006891006889035,3.5362431207388596,60.0230025421246,1
-3.750551710915346,-77.19927410103978,47.03406299857892,1
-69.62512283883122,-33.38554156769851,-4.002127178822352,2
5.28313723322205,20.585401177498568,79.15882213147026,0
0.2843385550504536,-0.4664333528432394,0.1912861171834238,2
67.79797144497476,60.66835130894674,-19.503134808704985,1
-82.7595186984479,-0.013768076946021779,-42.952867018474514,0
-52.93868826893981,67.04219759437981,-21.225763261501946,2
36.15675621731589,-27.75694116516783,5.32713566875236,2
24.18337219501383,64.29723338638627,-53.05219932099594,1
-83.2485642791821,-24.35296769764821,-14.848191907188578,0
-69.42557778434201,82.88938894424655,-88.51858683356855,0
83.20757410237107,-64.91291881096599,12.660166679582927,2
87.15936307306032,-37.23995677093648,3.9778123984761593,2
-37.69035486135446,24.106714811010193,92.78158492505125,1
-76.6746343909206,49.964630874080626,-8.13979863814893,2
21.522232545869272,-86.13179682960997,86.17468482052372,2
-64.40318720299857,8.916769458967849,29.425906251376432,1
-35.89617187829842,13.778709022355258,-1.3222358568373738,2
-38.67168865606643,-64.2897754845359,-26.719645401388885,2
-73.82130379025824,-94.40080193021,-96.95602861649519,0
10.066129079804071,-54.130096479317594,72.77045927065696,2
92.63374868586249,-28.571724080846067,97.53089462690306,0
-50.09481627309731,-88.93991563390085,-45.28518706022409,0
-49.82714016335778,-86.712096562176,-37.72536245085113,2
82.35877570537275,-83.84471898767411,-97.82211076380925,1
89.57834847070609,-23.981493189508512,94.11566716129332,0
-55.05445878159669,66.02210375187468,-19.793665582633885,2
-38.00883575552989,27.301103633865026,-72.39468306866911,0
-73.25338538022028,83.1963207950239,-32.03736675730309,0
63.6475577721161,-17.722759872191787,5.673356662846942,0
-28.89072963172758,51.93219586743044,-69.65729640963417,0
-48.9186861524755,5.9915288828463105,19.630305229061264,1
-98.39255891816437,68.00694484266077,-11.751255881756746,2
-81.10841716990109,26.721577940038216,89.85949466036698,1
-36.50401309254494,38.48009623266398,74.10936952304039,1
-83.77625651310822,47.112451441109556,-56.34676141159194,0
82.32193216308136,27.472517311530666,94.53643309625096,0
36.06838365581498,3.0495542329894505,-73.775007764545,1
-65.27031664255372,70.8762800304921,-19.240932668027074,2
52.92088197596743,-22.88632178234718,64.08714689306169,0
-65.21368356019332,66.6662939618403,20.598827081107657,1
-98.49583857248786,97.07649554010214,-88.78658443518046,0
-74.47661194314279,15.72667268903625,-0.8302211506912227,2
13.8234558241531,-80.03936516366048,47.28081061377546,1
-35.832061547610735,26.99435191582087,-5.084099294614623,2
-18.344723722123575,-4.074420135671389,41.18645203638232,1
47.93073523287853,-60.996723629976216,77.69033089275902,0
-98.34286453397851,-31.04293164260909,-80.28803090689578,0
-82.64896317911361,-84.63756902676771,-82.23518175947734,0
-92.97462907513736,-47.89655188754316,-6.168563686503541,2
59.001280009156886,88.95027664293792,2.5483406640265116,1
71.23714046342138,68.71157324475035,16.5688862124981,2
26.156195364584576,84.16357037050744,70.92704973590651,0
14.718415339815579,32.65135903629002,-35.569205892328284,1
88.54542584734716,-84.59382038412015,46.70073610876409,0
82.16152594616878,46.43076043967588,-89.88866522548886,1
-39.91133034827203,-57.7060927210804,-20.858695438588036,2
-78.06024867634981,99.48946065202799,-44.013123088148156,0
36.569372248348,-51.910295803689465,48.06610986699545,0
-48.85938557732532,0.1897113799753214,1.3859206380491003,1
38.86751730507996,28.24853005723915,5.132688590135704,2
-71.6951994416717,0.8257262075633207,-0.002377508449542735,2
-72.6729176805795,-17.484707735459352,58.659006028447806,1
74.28730046062384,82.46744933138834,80.87171652784025,0
19.349665284395726,3.419301222838868,0.15105714595921108,2
12.891688307499805,66.7404934181153,86.3791722900674,2
86.04884117197327,77.80059554323933,35.8885313151747,0
71.40154178207072,56.8203259252094,11.304200713554229,2
-91.24283806691697,59.34746105154491,-72.53879564666633,0
37.85666953643991,21.517902264077875,81.91030078771243,0
22.553234199144455,-46.15920322212772,23.618253853171446,2
-64.48891357145195,74.60004722466931,91.19273229960817,1
63.67837996174296,37.268579981079114,-96.6423753423413,1
-52.021593982074,76.30976785958131,18.273464356462554,1
-52.80544199868666,27.404833146392903,-3.5556225426553296,2
78.01944270572235,-56.584035132938524,87.70505572251065,0
42.23901496214367,-68.28635092105108,74.52220106290011,0
-21.3325356016274,-8.079949840117777,-0.7650941106813253,2
-88.8120784262058,-49.589570055441555,-55.09846377614165,0
98.4931261832601,-24.531472994345066,1.929719360597602,0
-20.596207298942687,23.782066168213944,-38.10941366692538,0
-7.275444881062924,25.79068012098989,-77.59672221551975,0
85.23072884644779,-5.179304257384757,64.0385582013285,0
-90.65246400072726,52.71788794077784,-61.2527802705134,0
-42.574480971078366,13.972818072484046,45.4024740376758,1
-85.10500252862126,-84.7988015942346,-73.00002089798019,0
-57.32457553965957,70.05853072191115,-21.405294678184184,2
17.436212348420582,-22.617648522114322,-3.0264320750461877,1
-63.34101015544462,-9.331883188238876,87.10474038908453,1
-70.15673092512438,40.325806530811064,-31.146799855084467,0
33.968574649972396,-36.237035549319494,9.664246726081807,2
54.598391327172095,-9.628328369027074,0.42448460901665336,2
-71.47518276219726,-87.61714579626147,4.199189726896634,1
-99.41904598426238,-43.561460768832184,-4.771723681131701,2
61.91219512372376,67.50554529655662,4.2367680987669445,1
22.683776190850807,84.37931671983367,78.46873719572432,2
-70.27941544040617,-26.439614438105338,-2.4866926085506305,2
93.16014965533407,8.362662588416157,0.18767178301674992,2
67.23239232051006,-12.526471420837296,67.9053426863681,0
75.91008551992388,90.7553833899807,-49.24817412789593,1
-41.83208327202199,-27.713452286214846,47.8016639573502,1
-13.016512276014438,-38.48390848207166,57.81537385351797,1
90.90568252739769,44.592050919143986,5.468445288269628,2
25.88585580635761,-84.11697257177373,-13.699703727716809,1
93.51203513094242,-60.51922017339848,9.791723614152108,2
24.877789349556267,-43.2561598100295,8.461138361577781,1
89.52585012236335,20.110120534979828,-9.402227206804724,1
97.5513183235935,-69.34714823856065,30.73369427200572,0
-52.11354580291929,49.21361828120391,-53.64871352005349,0
3.7111324835909443,-39.21685084026751,-34.33560159362972,1
-72.05849726559654,20.70240879874457,-57.318935248382054,0
-64.32566678135072,-13.046049697646083,-0.6614755090373802,2
-15.57084704254514,88.765378299399,-126.50712519213569,2
97.39138211868169,-54.77361283757452,22.10959831939266,0
-34.19844409239772,-84.12046131261076,-36.26690357561557,1
-0.36043507475780245,-14.459874417564578,12.40343185429981,1
-39.931763569910615,-81.45912559155559,-21.77899688787626,1
-72.7451312520526,48.255722257750904,-8.002648048530022,2
33.80858415164133,15.245788727471819,1.7187504279990873,2
-9.708633913434639,-78.28842532993853,50.58480478962716,1
66.39454508118274,36.16230676620066,17.52728460276363,0
72.76681442012324,-71.68347552182732,-76.78445505715521,1
73.7314706888944,-31.50388553637353,70.5889463143032,0
-88.78292191006345,18.0816840411604,-79.15061201030622,0
-20.548217901466373,-7.554952886498143,-82.2480527499068,0
19.6359853852981,72.73213408045564,-20.210459914179665,1
20.38446047195184,-32.37564622189677,12.855165699966326,2
-93.35591127838538,-79.5301198409824,-70.25157601615754,0
-45.71491299040795,-46.82585412061877,-11.990948197722377,2
-32.204757770960725,-99.76933255372225,83.29013527417268,1
34.39536267081067,4.141236178627892,0.1246522478285322,2
93.42616362621786,64.37015617179637,-40.92006602203983,1
-75.93340304258606,-43.032747462043396,10.456125762163879,1
-25.022377997390066,-83.04860775037307,33.76506476252101,1
98.14477471177469,4.63294917909522,49.8416618337358,0
16.315667774067634,4.921475336841482,0.37112976046306956,2
31.308672995423706,26.29085374251649,22.14691488842051,0
-56.02449016001756,-88.74309096954418,-35.1423822525435,2
-83.53054589476419,38.38655220311105,88.16300813935908,1
55.14327414352644,90.82263566944243,46.54829351424266,0
85.19152112992418,3.5972579637622175,-70.04028333281823,1
13.780874186917472,93.34615801437585,-91.16959269315805,1
45.9344651704545,66.89075145185231,24.246844602541273,1
-99.67069989769881,42.56037561247504,-4.543425435293802,2
-71.29945206772021,-14.232268489955445,-25.517846058166384,0
-23.20601891569399,44.565298958779294,-21.396020990293806,2
-41.43038799646801,55.80457860304472,-91.07176849624534,0
-39.400026415903476,-51.0138257387992,-16.512745378884638,2
0.0019451037942275207,65.2782824775638,547689.8168450864,2
33.508514841499306,-0.4731660693648507,-42.12725727720552,1
-18.986374882045837,39.90783962703716,-30.998462172211447,0
96.70555455855617,-16.20513532725292,0.6788814049341131,2
-99.7184431253298,-14.627959003946557,-71.13147351191671,0
24.23564784038041,-29.28577967121562,-88.07318308211056,1
0.7319542812756765,9.107067270609704,9.504357308166917,1
-72.8291265144509,76.94321247576394,-3.150506436933526,1
-96.01094641009635,81.84476401750487,-17.44219187380245,2
-34.25226933832309,74.46877665485593,-51.55032299746711,0
0.4930810513407806,-32.891265599381626,-94.12232519471382,1
89.91933487450282,-25.048734626610965,-9.275758497921856,1
38.986755157424625,-47.94400616166761,60.91758741814118,0
-12.490228386544985,-38.65874769767592,-74.80005552345861,0
19.979182925323883,74.65301955065675,-48.23186605393728,1
-12.41015760430227,18.60522489154289,-16.450171272732675,0
-77.75511236085404,13.367192609335433,-0.5828993422518209,0
-92.29340573989859,50.40384506283331,-26.593418763120113,0
-77.32040888802057,-9.734170967148927,-35.79478024967146,0
-32.840117935443146,77.57084326696045,-37.62382384957641,1
50.460278980573264,4.598225172304609,-75.14492118990518,1
71.53226334575311,-31.108573925065002,3.38219191728081,2
17.467249777928288,74.62312692108469,79.70074199254942,2
55.699811422460755,27.977418818967337,82.43797860141106,0
-59.87626176237298,-40.98045046139236,-96.93020503325161,0
-50.237782237103424,-78.53365229851543,41.08558926049906,1
-65.76040594635495,60.23373499877792,-13.79288486624719,2
87.98466022592385,48.73066374645924,27.698386962536773,0
-55.0978313777448,64.99212955255891,-74.53662812746597,0
-89.0224964278501,9.371187674500803,-41.44876269211202,0
-59.089777793464116,38.08098384647815,-6.135415400377979,2
-50.37751278921694,55.21691170904273,-77.98971886174222,0
34.624964868523506,26.69773364392472,5.146351660055448,2
-33.798605152279904,-60.36379768476421,-63.36229988745055,0
42.62680847628022,42.291535127325375,2.7973130589927138,1
99.27772883290876,52.538081530468816,90.03258508951092,0
96.34905387366541,-65.04806145694133,-21.505623710197924,1
-64.35230007566801,29.609112928092173,-20.16275022344165,0
-42.926845267217885,-33.82849348706492,-6.664634708658155,2
27.077411486556798,-15.65658384083386,-88.52795152664174,1
-72.12913087049016,70.37364532269783,-89.32814214060136,0
29.676846839602376,7.373790652232472,0.4580404791387155,2
47.269528894297025,60.825610994388825,19.567335656729398,2
6.233888053681682,77.10420158584321,238.41693382187245,2
63.96357230888523,-1.0650545423749804,0.0044335437237454246,2
-45.81701193706933,11.004143428715068,-0.6607325940747423,2
58.29502319892427,53.71900990995866,-49.27695121306264,1
-36.54216388707723,26.09893088021211,18.700778524383168,1
-69.38892475733304,54.92479390844832,29.28227934540749,1
18.30460432768311,85.20521868287304,99.15441438710323,2
36.2770984355231,-52.2802752648047,18.835762089832215,2
-31.954620560273966,-58.45743844869866,-86.93308797598938,0
-37.47576795515497,-58.423235745024684,-22.769876784134173,2
-25.396396051782787,94.00622230152536,74.12565313596588,1
-40.17720383965584,-5.005470494418816,-69.89283433346444,0
-82.74052654556914,90.7456079731407,-24.881293696746237,2
60.068628106617325,-86.6997987565421,-89.21827985591118,1
-84.91153684709727,33.39824340082339,-40.1761792458788,0
10.754860371014502,10.46728384864008,2.546849224172362,2
57.68525854388528,-36.053493501849346,5.633390689837167,2
-22.550374845953655,-26.00847739303758,-13.437844136772028,0
17.996785612966164,39.009828943135574,31.898600191068823,0
-80.37073103473236,-6.6886457320644865,32.78203968002808,1
18.13527407914148,46.85880581709958,73.29718031436346,0
-56.34423680520324,83.98894130216908,99.6765973765176,1
-28.944842129200083,-3.302093142220315,28.666843670308396,1
-26.643561200160335,-88.76373633102335,-73.92969006894639,2
-70.93862574497238,-77.05421712882499,-8.61244010626909,1
-24.46387662310289,87.64875374053562,65.35932018485795,1
49.194065002504715,-44.52172558487557,10.073288561100007,2
-81.89211153215177,-12.29750166288079,-0.46167006906758584,2
-13.330693496753241,-11.653376581904837,61.069139400610254,1
2.0844559671520386,-17.54535333096115,-47.79018848533951,1
67.687580569072,-57.3925571116239,77.40328034873875,0
28.592061160048416,-3.20550068133673,0.08984342332416198,2
46.69015329978964,52.35891876398969,23.46471399495323,0
-52.40060689996009,51.45479843360829,-12.63151535104298,2
14.067580566917485,-39.571127989624344,19.262326847891288,1
72.2462497632948,-0.5068956454636719,0.0008891229518205882,2
45.6059255832331,39.6925788846531,95.79629971272789,0
76.27582806025089,-96.18153703278686,30.320510118493896,2
-90.66341408632914,95.61438099296598,-25.208927837095878,2
24.3547854008729,-25.866050884496843,-74.95730075169934,1
-26.56386336860497,1.2449743413834682,68.81689182773937,1
-52.89061056010345,36.65554393952047,18.20663633269355,1
-35.98990492866787,-71.38314635773463,-35.395714395669906,2
0.6491006164465887,91.19389965201842,85.99647459133979,1
-18.94191460317157,-29.05665156206379,-11.143131748912797,2
-78.48320783569261,-36.61658791563242,-82.43728424789094,0
28.886419784669272,87.66093455349693,66.50564092119501,2
-49.33085996533491,38.10175495925262,-7.357178305806348,2
42.2004570866838,37.04947776266948,8.131806485335911,2
25.806854098278137,96.707080652754,90.59860040246305,2
54.60835543134169,11.020004175048314,0.5559611302100448,2
-6.580177414791976,3.053309473874407,-49.810397947736476,0
82.14234926537313,88.21805845494328,-96.18468068796078,1
-91.20290478019253,16.262864556319997,-78.39332442114815,0
82.61044599418821,-77.11748479511355,17.997440848893852,2
83.4088870784042,58.909653869268084,10.401611388648705,2
-76.84043851546696,20.247112064879943,31.97392764567877,1
-17.51324234066658,68.97883557255511,96.70370893748068,1
34.137184802361844,56.03839753117157,22.99766380885301,2
-31.63165690689233,-76.51271290775547,-57.752824832848184,0
54.28705343172021,-45.221358658249855,38.32772943103939,0
22.56773560983825,77.70606927860194,27.72359652804768,1
-28.807098610838608,84.68336489227431,-62.235287787537736,2
74.1987878292122,-15.161492336340814,-25.263408466587407,1
58.30329890167852,56.928149167258,95.72609265825804,0
76.82502308589716,-37.53385370141344,32.99380827896033,0
-54.79220521136916,37.11031884750625,-7.643750851366306,0
-89.47597972613568,-15.839643211002397,-0.7010101979877199,2
-20.17203057251791,-2.097650826523065,-87.16996127664729,0
71.5912045108613,41.263336286858504,53.50263926698855,0
-92.43014625369905,-10.857873089889196,-0.3188716366209955,2
93.43314283551248,-13.436932187959073,-17.884183417780392,1
56.20613144876876,-24.19546806375341,2.6039004096809055,2
63.67985514668237,-68.66825382889105,-11.340544748253706,1
-59.114834018955655,30.699107110753687,-4.2765595037342194,0
-52.19803390818052,12.574076332793197,-31.952160245429198,0
-92.99843289000225,-71.67716308711212,-91.51232174612372,0
-85.97645512921856,-65.64981854643368,-12.532206255486146,2
-92.73899849677953,-15.831191308125739,-0.6756235841903642,2
74.52473804971996,-33.04131730425361,-63.53725984722003,1
-35.54909026668771,60.00184335042644,-25.318659200843204,2
91.04700237434884,42.54765291576959,4.970791792786202,2
75.99093263202207,-17.44168311919536,1.0008177933002214,2
89.48860084796209,-51.94407492846902,7.537795022515008,2
58.98073737893321,-73.10155365928148,81.88616610650419,0
77.91580892172502,57.47464805560628,13.89472689546561,0
73.64481909389562,28.531989184809504,88.72424285983519,0
-62.71483597997349,-8.23958182871452,-0.27063256903741967,2
86.62687141153583,-24.14116770229637,1.6819145391437638,2
-44.00301053327232,-8.754441760345372,-15.398846632284275,0
-41.99720777321876,-37.755564646333454,-55.17676366862223,0
-58.79347588822623,-85.63410089525954,-31.182027960384676,2
-1.4498538506983607,-13.230604392821704,-63.36901992576263,0
69.76102521435536,2.9251125340103385,0.030662835409648197,2
-54.441508757524005,-47.335115215010816,-62.66341724865894,0
22.116768105926226,-58.975934720562236,-52.775214618723496,1
-28.911279292622694,-97.54498362593698,-54.21597345597935,1
-84.55905915812545,-87.06540356567805,-90.33936547058323,0
-70.10229982984364,-19.399469742717528,-1.342107987940787,2
43.29405514379522,-79.25410394114414,36.27064368682662,2
-44.35171436503893,39.37411819333411,-8.738789501701394,2
80.16629787118111,25.34259143033215,2.0028583003694655,2
-2.3235365149338065,-79.72598786133443,-32.160501360446816,1
68.38763366351938,96.27589364032329,43.80366085723014,0
45.724689411537014,-70.77187842635055,27.384870408383705,2
-82.36859927012763,-14.00371981734736,-2.91141628001337,0
87.89376191682373,-80.31325607805016,-23.943820809483142,1
92.4056978089016,-59.66551617123093,-25.145414949851215,1
29.428433280262624,-9.218487107589453,69.38358719300913,0
66.54779447435274,-57.36211072519624,-80.11337201815635,1
97.06617403214605,52.41622464605578,-79.97690514173263,1
46.96444472429397,53.67202931489146,-88.10964258984126,1
-69.04902152493895,-5.713342629286828,-0.11818517945195091,2
35.200404540463325,16.228716221913572,21.04004763419627,0
52.57043035498833,49.885033903969486,11.834203138514223,2
51.718134849092564,-57.05535742138124,15.735843046062014,2
-12.871285653422703,89.78114806952394,-156.56273129441252,2
-66.92926289916967,-17.770766263884028,49.51890170425918,1
93.16704808142129,-72.78162771192065,-44.109036739074625,1
54.86068411242775,-15.05909803963901,1.0334196402961333,2
50.36818851950966,-27.297998858452033,-80.94844634216629,1
14.254905952479646,-75.9005550660148,101.03353677908756,2
-60.27483820442971,22.606093698582086,-26.78833209698226,0
98.94774586631056,-0.3238886214101484,6.687029548224771,0
19.34504162040605,-62.61989677813202,87.7538740187756,0
23.96315535466323,-7.808103751456912,35.390048657596765,0
31.002493602535566,27.88462124644076,-92.7884644122847,1
43.227611366674466,-41.849292575469896,47.3095355647481,0
-13.361228830906981,31.49701925924282,45.17872535171173,1
39.45984672083674,29.764212654187617,5.6127204522052745,2
72.36152842243644,86.2036997729304,25.67344145621114,2
87.20339698133645,-92.5476107207157,65.59723652971871,0
-6.704482904428417,-38.59060634275722,-75.12731946005427,0
-52.413690967489025,46.163123469835796,77.31370623894446,1
-40.097401643996136,0.5721180686847731,-52.10792693836799,0
-20.95173139597226,1.375002052089357,-54.10713873109789,0
23.33366116982876,-24.26835451142952,6.310122385058443,2
-12.169467521786913,-11.885774647827915,-2.9021737953207722,2
79.62591765393907,55.85498696506269,97.83968863512834,0
-8.32157617884097,-90.24698902772334,-47.14782556897785,1
-88.63940758782718,-56.54877200901811,-9.019023543674546,2
67.67471348938216,24.103996713067204,84.01126106947595,0
65.75117946357324,53.82348328816914,20.178682521445836,0
17.64936508220019,-66.68790582487452,-47.41418800642971,1
-52.89709940088749,91.55869865710636,-4.763307585647098,1
-50.53304078932583,-57.13211735066359,-82.51900326728247,0
-15.593165157237536,68.60635598520867,-75.463064010845,2
-61.456404645221305,83.61839020145302,15.936178512192683,1
-64.75862611861503,-73.04413950669617,-60.59763882294813,0
